poly_id,s2_date,ndvi_finale,sorgente,distanza_giorni,ndvi_osservato
P001,2024-02-02,0.2156,osservato,0,0.2156
P001,2024-02-07,0.27721666666666667,interpolato,5,
P001,2024-02-12,0.3388333333333333,interpolato,10,
P001,2024-02-17,0.40045000000000003,interpolato,15,
P001,2024-02-22,0.4620666666666667,interpolato,10,
P001,2024-02-27,0.5236833333333334,interpolato,5,
P001,2024-03-03,0.5853,osservato,0,0.5853
P001,2024-03-08,0.62685,interpolato,5,
P001,2024-03-13,0.6684,osservato,0,0.6684
P001,2024-03-18,0.70825,interpolato,5,
P001,2024-03-23,0.7481,osservato,0,0.7481
P001,2024-03-28,0.77535,interpolato,5,
P001,2024-04-02,0.8026,osservato,0,0.8026
P001,2024-04-07,0.7324,osservato,0,0.7324
P001,2024-04-12,0.6705,osservato,0,0.6705
P001,2024-04-17,0.6794833333333333,interpolato,5,
P001,2024-04-22,0.6884666666666667,interpolato,10,
P001,2024-04-27,0.69745,interpolato,15,
P001,2024-05-02,0.7064333333333334,interpolato,10,
P001,2024-05-07,0.7154166666666667,interpolato,5,
P001,2024-05-12,0.7244,osservato,0,0.7244
P001,2024-05-17,0.7619,osservato,0,0.7619
P001,2024-05-22,0.70495,interpolato,5,
P001,2024-05-27,0.648,osservato,0,0.648
P001,2024-06-01,0.6637,osservato,0,0.6637
P001,2024-06-06,0.5327,osservato,0,0.5327
P001,2024-06-11,0.3852,osservato,0,0.3852
P001,2024-06-16,0.3915,osservato,0,0.3915
P001,2024-06-21,0.364275,interpolato,5,
P001,2024-06-26,0.33705,interpolato,10,
P001,2024-07-01,0.309825,interpolato,5,
P001,2024-07-06,0.2826,osservato,0,0.2826
P001,2024-07-11,0.2797,osservato,0,0.2797
P001,2024-07-26,0.3497,osservato,0,0.3497
P001,2024-07-31,0.1339,osservato,0,0.1339
P001,2024-08-05,0.1844,osservato,0,0.1844
P001,2024-08-10,0.1324,osservato,0,0.1324
P001,2024-08-15,0.1484,osservato,0,0.1484
P001,2024-08-20,0.15655000000000002,interpolato,5,
P001,2024-08-25,0.1647,osservato,0,0.1647
P001,2024-08-30,0.142,osservato,0,0.142
P001,2024-09-04,0.16895,interpolato,5,
P001,2024-09-09,0.1959,osservato,0,0.1959
P001,2024-09-14,0.19217499999999998,interpolato,5,
P001,2024-09-19,0.18845,interpolato,10,
P001,2024-09-24,0.184725,interpolato,5,
P001,2024-09-29,0.181,osservato,0,0.181
P001,2024-10-04,0.1639,interpolato,5,
P001,2024-10-09,0.14679999999999999,interpolato,10,
P001,2024-10-14,0.12969999999999998,interpolato,15,
P001,2024-10-19,0.11259999999999999,interpolato,10,
P001,2024-10-24,0.0955,interpolato,5,
P001,2024-10-29,0.0784,osservato,0,0.0784
P001,2024-11-03,0.1788,osservato,0,0.1788
P001,2024-11-08,0.19285,interpolato,5,
P001,2024-11-13,0.2069,osservato,0,0.2069
P001,2024-11-18,0.21425,interpolato,5,
P001,2024-11-23,0.2216,osservato,0,0.2216
P001,2024-11-28,0.1997,interpolato,5,
P001,2024-12-03,0.1778,interpolato,10,
P001,2024-12-08,0.15589999999999998,interpolato,5,
P001,2024-12-13,0.134,osservato,0,0.134
P001,2024-12-18,0.16885,interpolato,5,
P001,2024-12-23,0.2037,osservato,0,0.2037
P001,2024-12-28,0.179,osservato,0,0.179
P001,2025-01-02,0.1867,interpolato,5,
P001,2025-01-07,0.1944,interpolato,5,
P001,2025-01-12,0.2021,osservato,0,0.2021
P001,2025-01-17,0.1627,osservato,0,0.1627
P001,2025-01-22,0.16440000000000002,interpolato,5,
P001,2025-01-27,0.16610000000000003,interpolato,10,
P001,2025-02-01,0.1678,interpolato,5,
P001,2025-02-06,0.1695,osservato,0,0.1695
P001,2025-02-11,0.187,interpolato,5,
P001,2025-02-16,0.2045,osservato,0,0.2045
P001,2025-02-21,0.1305,osservato,0,0.1305
P001,2025-02-26,0.1483,interpolato,5,
P001,2025-03-03,0.1661,osservato,0,0.1661
P001,2025-03-08,0.22460000000000002,interpolato,5,
P001,2025-03-13,0.2831,osservato,0,0.2831
P001,2025-03-15,0.2761,interpolato,2,
P001,2025-03-18,0.2656,interpolato,5,
P001,2025-03-23,0.2481,osservato,0,0.2481
P001,2025-03-25,0.24573333333333333,interpolato,2,
P001,2025-03-28,0.24218333333333333,interpolato,5,
P001,2025-04-02,0.23626666666666665,interpolato,2,
P001,2025-04-04,0.2339,osservato,0,0.2339
P001,2025-04-07,0.2111,interpolato,3,
P001,2025-04-12,0.1731,osservato,0,0.1731
P001,2025-04-14,0.19261999999999999,interpolato,2,
P001,2025-04-17,0.2219,osservato,0,0.2219
P001,2025-04-22,0.2241,osservato,0,0.2241
P001,2025-04-24,0.1833,osservato,0,0.1833
P001,2025-04-27,0.2235,osservato,0,0.2235
P001,2025-05-02,0.1522,osservato,0,0.1522
P001,2025-05-04,0.18072,interpolato,2,
P001,2025-05-07,0.2235,osservato,0,0.2235
P001,2025-05-12,0.1539,osservato,0,0.1539
P001,2025-05-14,0.1803,osservato,0,0.1803
P001,2025-05-17,0.1749,osservato,0,0.1749
P001,2025-05-22,0.24625714285714284,interpolato,2,
P001,2025-05-24,0.2748,osservato,0,0.2748
P001,2025-05-27,0.3116625,interpolato,3,
P001,2025-06-01,0.3731,osservato,0,0.3731
P001,2025-06-03,0.4577,osservato,0,0.4577
P001,2025-06-11,0.5925,osservato,0,0.5925
P001,2025-06-13,0.6198,osservato,0,0.6198
P001,2025-06-16,0.6521,osservato,0,0.6521
P001,2025-06-21,0.824,osservato,0,0.824
P001,2025-06-23,0.8320799999999999,interpolato,2,
P001,2025-06-26,0.8442,osservato,0,0.8442
P001,2025-07-01,0.4704,osservato,0,0.4704
P001,2025-07-03,0.8683,osservato,0,0.8683
P001,2025-07-06,0.8674,interpolato,3,
P001,2025-07-11,0.8659,osservato,0,0.8659
P001,2025-07-13,0.8603,interpolato,2,
P001,2025-07-16,0.8519,osservato,0,0.8519
P001,2025-07-21,0.8609,osservato,0,0.8609
P001,2025-07-23,0.8329,osservato,0,0.8329
P001,2025-07-26,0.8663,osservato,0,0.8663
P001,2025-07-31,0.8422,osservato,0,0.8422
P001,2025-08-02,0.8408399999999999,interpolato,2,
P001,2025-08-05,0.8388,osservato,0,0.8388
P001,2025-08-12,0.8016,osservato,0,0.8016
P001,2025-08-15,0.7771,osservato,0,0.7771
P001,2025-08-20,0.3925,osservato,0,0.3925
P001,2025-08-22,0.7887,osservato,0,0.7887
P001,2025-08-25,0.5709,osservato,0,0.5709
P001,2025-08-30,0.2878,osservato,0,0.2878
P001,2025-09-01,0.2202,osservato,0,0.2202
P001,2025-09-04,0.1764,osservato,0,0.1764
P001,2025-09-11,0.1798,osservato,0,0.1798
P001,2025-09-14,0.18516249999999998,interpolato,3,
P001,2025-09-19,0.1941,osservato,0,0.1941
P001,2025-09-21,0.1776,osservato,0,0.1776
P001,2025-09-24,0.193725,interpolato,3,
P001,2025-09-29,0.2206,osservato,0,0.2206
P001,2025-10-01,0.2326,osservato,0,0.2326
P001,2025-10-04,0.2184,osservato,0,0.2184
P001,2025-10-09,0.18,interpolato,5,
P001,2025-10-11,0.16464,interpolato,3,
P001,2025-10-14,0.1416,osservato,0,0.1416
P001,2025-10-19,0.19115,interpolato,5,
P001,2025-10-21,0.21097,interpolato,3,
P001,2025-10-24,0.2407,osservato,0,0.2407
P001,2025-10-29,0.1747,osservato,0,0.1747
P001,2025-10-31,0.17554,interpolato,2,
P001,2025-11-08,0.1789,osservato,0,0.1789
P001,2025-11-10,0.1844,osservato,0,0.1844
P001,2025-11-13,0.19010000000000002,interpolato,3,
P001,2025-11-18,0.1996,interpolato,5,
P001,2025-11-20,0.2034,interpolato,3,
P001,2025-11-23,0.2091,osservato,0,0.2091
P001,2025-11-28,0.1862,osservato,0,0.1862
P001,2025-11-30,0.18422,interpolato,2,
P001,2025-12-03,0.18125000000000002,interpolato,5,
P001,2025-12-08,0.1763,osservato,0,0.1763
P001,2025-12-10,0.1475,osservato,0,0.1475
P001,2025-12-13,0.191,osservato,0,0.191
P001,2025-12-18,0.19073333333333334,interpolato,5,
P001,2025-12-20,0.19062666666666667,interpolato,7,
P001,2025-12-23,0.19046666666666667,interpolato,5,
P001,2025-12-28,0.1902,osservato,0,0.1902
P001,2025-12-30,0.2512623883797283,radar,2,
P002,2023-01-03,,non_stimabile,25,
P002,2023-01-08,,non_stimabile,20,
P002,2023-01-13,,non_stimabile,15,
P002,2023-01-18,,non_stimabile,10,
P002,2023-01-23,,non_stimabile,5,
P002,2023-01-28,0.4326,osservato,0,0.4326
P002,2023-02-02,0.42505,interpolato_inaffidabile,5,
P002,2023-02-07,0.4175,osservato,0,0.4175
P002,2023-02-12,0.3591,osservato,0,0.3591
P002,2023-02-17,0.2972,osservato,0,0.2972
P002,2023-02-22,0.330675,interpolato_inaffidabile,5,
P002,2023-02-27,0.36415,interpolato_inaffidabile,10,
P002,2023-03-09,0.4311,osservato,0,0.4311
P002,2023-03-14,0.4448,interpolato_inaffidabile,5,
P002,2023-03-19,0.45849999999999996,interpolato_inaffidabile,10,
P002,2023-03-24,0.4722,interpolato_inaffidabile,10,
P002,2023-03-29,0.4859,interpolato_inaffidabile,5,
P002,2023-04-03,0.4996,osservato,0,0.4996
P002,2023-04-08,0.54175,interpolato_inaffidabile,5,
P002,2023-04-13,0.5839,osservato,0,0.5839
P002,2023-04-18,0.558,interpolato_inaffidabile,5,
P002,2023-04-23,0.5321,osservato,0,0.5321
P002,2023-04-28,0.50966,interpolato_inaffidabile,5,
P002,2023-05-03,0.48722,interpolato_inaffidabile,10,
P002,2023-05-08,0.46478,interpolato_inaffidabile,10,
P002,2023-05-13,0.44234,interpolato_inaffidabile,5,
P002,2023-05-18,0.4199,osservato,0,0.4199
P002,2023-05-23,0.44005,interpolato_inaffidabile,5,
P002,2023-05-28,0.46019999999999994,interpolato_inaffidabile,10,
P002,2023-06-02,0.48034999999999994,interpolato_inaffidabile,5,
P002,2023-06-07,0.5005,osservato,0,0.5005
P002,2023-06-12,0.5647,osservato,0,0.5647
P002,2023-06-17,0.6332,osservato,0,0.6332
P002,2023-06-22,0.6644,interpolato_inaffidabile,5,
P002,2023-06-27,0.6956,interpolato_inaffidabile,10,
P002,2023-07-02,0.7268,interpolato_inaffidabile,5,
P002,2023-07-07,0.758,osservato,0,0.758
P002,2023-07-12,0.7362,osservato,0,0.7362
P002,2023-07-17,0.7688,osservato,0,0.7688
P002,2023-07-22,0.4315,osservato,0,0.4315
P002,2023-07-27,0.6152,osservato,0,0.6152
P002,2023-08-01,0.62165,interpolato_inaffidabile,5,
P002,2023-08-06,0.6281,osservato,0,0.6281
P002,2023-08-11,0.5951,osservato,0,0.5951
P002,2023-08-16,0.5979,osservato,0,0.5979
P002,2023-08-21,0.6008,osservato,0,0.6008
P002,2023-08-26,0.4137,osservato,0,0.4137
P002,2023-08-31,0.4416,osservato,0,0.4416
P002,2023-09-05,0.5107,osservato,0,0.5107
P002,2023-09-10,0.5235,osservato,0,0.5235
P002,2023-09-15,0.5481333333333334,interpolato_inaffidabile,5,
P002,2023-09-20,0.5727666666666666,interpolato_inaffidabile,5,
P002,2023-09-25,0.5974,osservato,0,0.5974
P002,2023-09-30,0.5671,osservato,0,0.5671
P002,2023-10-05,0.2937,interpolato_inaffidabile,5,
P002,2023-10-10,0.0203,osservato,0,0.0203
P002,2023-10-15,0.1002,interpolato_inaffidabile,5,
P002,2023-10-20,0.18009999999999998,interpolato_inaffidabile,10,
P002,2023-10-25,0.26,interpolato_inaffidabile,10,
P002,2023-10-30,0.3399,interpolato_inaffidabile,5,
P002,2023-11-04,0.4198,osservato,0,0.4198
P002,2023-11-09,0.43,interpolato_inaffidabile,5,
P002,2023-11-14,0.4402,interpolato_inaffidabile,10,
P002,2023-11-19,0.4504,interpolato_inaffidabile,10,
P002,2023-11-24,0.4606,interpolato_inaffidabile,5,
P002,2023-11-29,0.4708,osservato,0,0.4708
P002,2023-12-09,0.139,osservato,0,0.139
P002,2023-12-14,0.3079,interpolato_inaffidabile,5,
P002,2023-12-19,0.4768,osservato,0,0.4768
P002,2023-12-24,0.4391,osservato,0,0.4391
P002,2023-12-29,0.45555,interpolato_inaffidabile,5,
P002,2024-01-03,0.472,interpolato_inaffidabile,10,
P002,2024-01-08,0.48845,interpolato_inaffidabile,5,
P002,2024-01-13,0.5049,osservato,0,0.5049
P002,2024-01-18,0.1331,osservato,0,0.1331
P002,2024-01-23,0.5021,osservato,0,0.5021
P002,2024-01-28,0.49645,interpolato_inaffidabile,5,
P002,2024-02-02,0.4908,osservato,0,0.4908
P002,2024-02-07,0.5315166666666666,interpolato_inaffidabile,5,
P002,2024-02-12,0.5722333333333334,interpolato_inaffidabile,10,
P002,2024-02-17,0.61295,interpolato_inaffidabile,15,
P002,2024-02-22,0.6536666666666666,interpolato_inaffidabile,10,
P002,2024-02-27,0.6943833333333334,interpolato_inaffidabile,5,
P002,2024-03-03,0.7351,osservato,0,0.7351
P002,2024-03-08,0.67445,interpolato_inaffidabile,5,
P002,2024-03-13,0.6138,osservato,0,0.6138
P002,2024-03-18,0.7113499999999999,interpolato_inaffidabile,5,
P002,2024-03-23,0.8089,osservato,0,0.8089
P002,2024-03-28,0.7741,interpolato_inaffidabile,5,
P002,2024-04-02,0.7393,osservato,0,0.7393
P002,2024-04-07,0.705,osservato,0,0.705
P002,2024-04-12,0.7212,osservato,0,0.7212
P002,2024-04-17,0.7077333333333333,interpolato_inaffidabile,5,
P002,2024-04-22,0.6942666666666666,interpolato_inaffidabile,10,
P002,2024-04-27,0.6808,interpolato_inaffidabile,15,
P002,2024-05-02,0.6673333333333333,interpolato_inaffidabile,10,
P002,2024-05-07,0.6538666666666666,interpolato_inaffidabile,5,
P002,2024-05-12,0.6404,osservato,0,0.6404
P002,2024-05-17,0.7505,osservato,0,0.7505
P002,2024-05-22,0.6972,osservato,0,0.6972
P002,2024-05-27,0.7258,osservato,0,0.7258
P002,2024-06-01,0.5203,osservato,0,0.5203
P002,2024-06-06,0.5843,osservato,0,0.5843
P002,2024-06-11,0.6401,interpolato_inaffidabile,5,
P002,2024-06-16,0.6959,osservato,0,0.6959
P002,2024-06-21,0.7263,interpolato_inaffidabile,5,
P002,2024-06-26,0.7566999999999999,interpolato_inaffidabile,10,
P002,2024-07-01,0.7871,interpolato_inaffidabile,5,
P002,2024-07-06,0.8175,osservato,0,0.8175
P002,2024-07-11,0.7443,osservato,0,0.7443
P002,2024-07-26,0.6579,osservato,0,0.6579
P002,2024-07-31,0.5631,osservato,0,0.5631
P002,2024-08-05,0.4777,osservato,0,0.4777
P002,2024-08-10,0.6043,osservato,0,0.6043
P002,2024-08-15,0.6361,osservato,0,0.6361
P002,2024-08-20,0.5900000000000001,interpolato_inaffidabile,5,
P002,2024-08-25,0.5439,osservato,0,0.5439
P002,2024-08-30,0.5388,osservato,0,0.5388
P002,2024-09-04,0.5183,osservato,0,0.5183
P002,2024-09-09,0.7824,osservato,0,0.7824
P002,2024-09-14,0.749025,interpolato_inaffidabile,5,
P002,2024-09-19,0.71565,interpolato_inaffidabile,10,
P002,2024-09-24,0.682275,interpolato_inaffidabile,5,
P002,2024-09-29,0.6489,osservato,0,0.6489
P002,2024-10-04,0.6374166666666667,interpolato_inaffidabile,5,
P002,2024-10-09,0.6259333333333333,interpolato_inaffidabile,10,
P002,2024-10-14,0.61445,interpolato_inaffidabile,15,
P002,2024-10-19,0.6029666666666667,interpolato_inaffidabile,10,
P002,2024-10-24,0.5914833333333332,interpolato_inaffidabile,5,
P002,2024-10-29,0.58,osservato,0,0.58
P002,2024-11-03,0.6828,osservato,0,0.6828
P002,2024-11-08,0.70775,interpolato_inaffidabile,5,
P002,2024-11-13,0.7327,osservato,0,0.7327
P002,2024-11-18,0.70645,interpolato_inaffidabile,5,
P002,2024-11-23,0.6802,osservato,0,0.6802
P002,2024-11-28,0.582125,interpolato_inaffidabile,5,
P002,2024-12-03,0.48405,interpolato_inaffidabile,10,
P002,2024-12-08,0.38597499999999996,interpolato_inaffidabile,5,
P002,2024-12-13,0.2879,osservato,0,0.2879
P002,2024-12-18,0.45075,interpolato_inaffidabile,5,
P002,2024-12-23,0.6136,osservato,0,0.6136
P002,2024-12-28,0.5519,osservato,0,0.5519
P002,2025-01-02,0.5615,interpolato_inaffidabile,5,
P002,2025-01-07,0.5710999999999999,interpolato_inaffidabile,5,
P002,2025-01-12,0.5807,osservato,0,0.5807
P002,2025-01-17,0.5197,osservato,0,0.5197
P002,2025-01-22,0.5345500000000001,interpolato_inaffidabile,5,
P002,2025-01-27,0.5494,interpolato_inaffidabile,10,
P002,2025-02-01,0.5642499999999999,interpolato_inaffidabile,5,
P002,2025-02-06,0.5791,osservato,0,0.5791
P002,2025-02-11,0.5815999999999999,interpolato_inaffidabile,5,
P002,2025-02-16,0.5841,osservato,0,0.5841
P002,2025-02-21,0.5249,osservato,0,0.5249
P002,2025-02-26,0.55105,interpolato_inaffidabile,5,
P002,2025-03-03,0.5772,osservato,0,0.5772
P002,2025-03-08,0.6396,interpolato_inaffidabile,5,
P002,2025-03-13,0.702,osservato,0,0.702
P002,2025-03-15,0.70656,interpolato_inaffidabile,2,
P002,2025-03-18,0.7134,interpolato_inaffidabile,5,
P002,2025-03-23,0.7248,osservato,0,0.7248
P002,2025-03-25,0.7346166666666667,interpolato_inaffidabile,2,
P002,2025-03-28,0.7493416666666667,interpolato_inaffidabile,5,
P002,2025-04-02,0.7738833333333333,interpolato_inaffidabile,2,
P002,2025-04-04,0.7837,osservato,0,0.7837
P002,2025-04-07,0.6333,osservato,0,0.6333
P002,2025-04-12,0.7014,osservato,0,0.7014
P002,2025-04-14,0.71496,interpolato_inaffidabile,2,
P002,2025-04-17,0.7353,osservato,0,0.7353
P002,2025-04-22,0.7565,osservato,0,0.7565
P002,2025-04-24,0.7902,osservato,0,0.7902
P002,2025-04-27,0.8022,interpolato_inaffidabile,3,
P002,2025-05-02,0.8222,osservato,0,0.8222
P002,2025-05-04,0.82536,interpolato_inaffidabile,2,
P002,2025-05-07,0.8301000000000001,interpolato_inaffidabile,5,
P002,2025-05-12,0.838,osservato,0,0.838
P002,2025-05-14,0.8395,osservato,0,0.8395
P002,2025-05-17,0.8298,osservato,0,0.8298
P002,2025-05-22,0.6709428571428572,interpolato_inaffidabile,2,
P002,2025-05-24,0.6074,osservato,0,0.6074
P002,2025-05-27,0.548825,interpolato_inaffidabile,3,
P002,2025-06-01,0.4512,osservato,0,0.4512
P002,2025-06-03,0.5691,osservato,0,0.5691
P002,2025-06-11,0.6297,osservato,0,0.6297
P002,2025-06-13,0.66,osservato,0,0.66
P002,2025-06-16,0.6266,osservato,0,0.6266
P002,2025-06-21,0.707,osservato,0,0.707
P002,2025-06-23,0.7118399999999999,interpolato_inaffidabile,2,
P002,2025-06-26,0.7191,osservato,0,0.7191
P002,2025-07-01,0.6957428571428571,interpolato_inaffidabile,2,
P002,2025-07-03,0.6864,osservato,0,0.6864
P002,2025-07-06,0.698175,interpolato_inaffidabile,3,
P002,2025-07-11,0.7178,osservato,0,0.7178
P002,2025-07-13,0.70844,interpolato_inaffidabile,2,
P002,2025-07-16,0.6944,osservato,0,0.6944
P002,2025-07-21,0.43,osservato,0,0.43
P002,2025-07-23,0.4784,osservato,0,0.4784
P002,2025-07-26,0.5185625,interpolato_inaffidabile,3,
P002,2025-07-31,0.5855,osservato,0,0.5855
P002,2025-08-02,0.6028600000000001,interpolato_inaffidabile,2,
P002,2025-08-05,0.6289,osservato,0,0.6289
P002,2025-08-12,0.4908,osservato,0,0.4908
P002,2025-08-15,0.4494,osservato,0,0.4494
P002,2025-08-20,0.5104714285714286,interpolato_inaffidabile,2,
P002,2025-08-22,0.5349,osservato,0,0.5349
P002,2025-08-25,0.5218,osservato,0,0.5218
P002,2025-08-30,0.6843,osservato,0,0.6843
P002,2025-09-01,0.6724,osservato,0,0.6724
P002,2025-09-04,0.7059,osservato,0,0.7059
P002,2025-09-11,0.7279,osservato,0,0.7279
P002,2025-09-14,0.727525,interpolato_inaffidabile,3,
P002,2025-09-19,0.7269,osservato,0,0.7269
P002,2025-09-21,0.721,osservato,0,0.721
P002,2025-09-24,0.7177375,interpolato_inaffidabile,3,
P002,2025-09-29,0.7123,osservato,0,0.7123
P002,2025-10-01,0.5914,osservato,0,0.5914
P002,2025-10-04,0.3219,osservato,0,0.3219
P002,2025-10-09,0.3723,interpolato_inaffidabile,5,
P002,2025-10-11,0.39246000000000003,interpolato_inaffidabile,7,
P002,2025-10-14,0.42269999999999996,interpolato_inaffidabile,10,
P002,2025-10-19,0.47309999999999997,interpolato_inaffidabile,5,
P002,2025-10-21,0.49326,interpolato_inaffidabile,3,
P002,2025-10-24,0.5235,osservato,0,0.5235
P002,2025-10-29,0.445,osservato,0,0.445
P002,2025-10-31,0.44402,interpolato_inaffidabile,2,
P002,2025-11-08,0.4401,osservato,0,0.4401
P002,2025-11-10,0.4495,osservato,0,0.4495
P002,2025-11-13,0.4611769230769231,interpolato_inaffidabile,3,
P002,2025-11-18,0.4806384615384615,interpolato_inaffidabile,5,
P002,2025-11-20,0.4884230769230769,interpolato_inaffidabile,3,
P002,2025-11-23,0.5001,osservato,0,0.5001
P002,2025-11-28,0.48,osservato,0,0.48
P002,2025-11-30,0.4762,interpolato_inaffidabile,2,
P002,2025-12-03,0.47050000000000003,interpolato_inaffidabile,5,
P002,2025-12-08,0.461,osservato,0,0.461
P002,2025-12-10,0.4365,osservato,0,0.4365
P002,2025-12-13,0.4981,osservato,0,0.4981
P002,2025-12-18,0.5092666666666666,interpolato_inaffidabile,5,
P002,2025-12-20,0.5137333333333333,interpolato_inaffidabile,7,
P002,2025-12-23,0.5204333333333333,interpolato_inaffidabile,5,
P002,2025-12-28,0.5316,osservato,0,0.5316
P002,2025-12-30,,non_stimabile,2,
P003,2023-01-03,0.37009936527336423,radar,25,
P003,2023-01-08,0.3059555775687414,radar,20,
P003,2023-01-13,0.3059555775687414,radar,15,
P003,2023-01-18,0.3989581017825818,radar,10,
P003,2023-01-23,0.3989581017825818,radar,5,
P003,2023-01-28,0.5886,osservato,0,0.5886
P003,2023-02-02,0.5851999999999999,interpolato,5,
P003,2023-02-07,0.5818,osservato,0,0.5818
P003,2023-02-12,0.5193,osservato,0,0.5193
P003,2023-02-17,0.5048,osservato,0,0.5048
P003,2023-02-22,0.5368,interpolato,5,
P003,2023-02-27,0.5688,interpolato,10,
P003,2023-03-09,0.6328,osservato,0,0.6328
P003,2023-03-14,0.659325,interpolato,5,
P003,2023-03-19,0.6858500000000001,interpolato,10,
P003,2023-03-24,0.712375,interpolato,5,
P003,2023-03-29,0.7389,osservato,0,0.7389
P003,2023-04-03,0.8329,osservato,0,0.8329
P003,2023-04-08,0.8189500000000001,interpolato,5,
P003,2023-04-13,0.805,osservato,0,0.805
P003,2023-04-18,0.8229,interpolato,5,
P003,2023-04-23,0.8408,osservato,0,0.8408
P003,2023-04-28,0.7495333333333333,interpolato,5,
P003,2023-05-03,0.6582666666666667,interpolato,5,
P003,2023-05-08,0.567,osservato,0,0.567
P003,2023-05-13,0.57865,interpolato,5,
P003,2023-05-18,0.5903,osservato,0,0.5903
P003,2023-05-23,0.5922666666666667,interpolato,5,
P003,2023-05-28,0.5942333333333333,interpolato,5,
P003,2023-06-02,0.5962,osservato,0,0.5962
P003,2023-06-07,0.7816,osservato,0,0.7816
P003,2023-06-12,0.5054,osservato,0,0.5054
P003,2023-06-17,0.3322,osservato,0,0.3322
P003,2023-06-22,0.437075,interpolato,5,
P003,2023-06-27,0.54195,interpolato,10,
P003,2023-07-02,0.646825,interpolato,5,
P003,2023-07-07,0.7517,osservato,0,0.7517
P003,2023-07-12,0.7296,osservato,0,0.7296
P003,2023-07-17,0.3076,osservato,0,0.3076
P003,2023-07-22,0.2193,osservato,0,0.2193
P003,2023-07-27,0.4367,osservato,0,0.4367
P003,2023-08-01,0.5679000000000001,interpolato,5,
P003,2023-08-06,0.6991,osservato,0,0.6991
P003,2023-08-11,0.6747,osservato,0,0.6747
P003,2023-08-16,0.6631,osservato,0,0.6631
P003,2023-08-21,0.5054,osservato,0,0.5054
P003,2023-08-26,0.288,osservato,0,0.288
P003,2023-08-31,0.451,osservato,0,0.451
P003,2023-09-05,0.597,osservato,0,0.597
P003,2023-09-10,0.6454,osservato,0,0.6454
P003,2023-09-15,0.6631666666666667,interpolato,5,
P003,2023-09-20,0.6809333333333333,interpolato,5,
P003,2023-09-25,0.6987,osservato,0,0.6987
P003,2023-09-30,0.403,osservato,0,0.403
P003,2023-10-05,0.2591,interpolato,5,
P003,2023-10-10,0.1152,osservato,0,0.1152
P003,2023-10-15,0.24230000000000002,interpolato,5,
P003,2023-10-20,0.36940000000000006,interpolato,10,
P003,2023-10-25,0.49650000000000005,interpolato,10,
P003,2023-10-30,0.6236,interpolato,5,
P003,2023-11-04,0.7507,osservato,0,0.7507
P003,2023-11-09,0.592975,interpolato,5,
P003,2023-11-14,0.43525,interpolato,10,
P003,2023-11-19,0.277525,interpolato,5,
P003,2023-11-24,0.1198,osservato,0,0.1198
P003,2023-11-29,0.1446,osservato,0,0.1446
P003,2023-12-09,0.0208,osservato,0,0.0208
P003,2023-12-14,0.09119999999999999,interpolato,5,
P003,2023-12-19,0.1616,osservato,0,0.1616
P003,2023-12-24,0.1486,osservato,0,0.1486
P003,2023-12-29,0.16045,interpolato,5,
P003,2024-01-03,0.1723,interpolato,10,
P003,2024-01-08,0.18415,interpolato,5,
P003,2024-01-13,0.196,osservato,0,0.196
P003,2024-01-18,0.20400000000000001,interpolato,5,
P003,2024-01-23,0.212,osservato,0,0.212
P003,2024-01-28,0.21345,interpolato,5,
P003,2024-02-02,0.2149,osservato,0,0.2149
P003,2024-02-07,0.27136666666666664,interpolato,5,
P003,2024-02-12,0.3278333333333333,interpolato,10,
P003,2024-02-17,0.3843,interpolato,15,
P003,2024-02-22,0.44076666666666664,interpolato,10,
P003,2024-02-27,0.4972333333333333,interpolato,5,
P003,2024-03-03,0.5537,osservato,0,0.5537
P003,2024-03-08,0.6013,interpolato,5,
P003,2024-03-13,0.6489,interpolato,10,
P003,2024-03-18,0.6965,interpolato,5,
P003,2024-03-23,0.7441,osservato,0,0.7441
P003,2024-03-28,0.80315,interpolato,5,
P003,2024-04-02,0.8622,osservato,0,0.8622
P003,2024-04-07,0.833,osservato,0,0.833
P003,2024-04-12,0.8626,osservato,0,0.8626
P003,2024-04-17,0.8625166666666667,interpolato,5,
P003,2024-04-22,0.8624333333333334,interpolato,10,
P003,2024-04-27,0.86235,interpolato,15,
P003,2024-05-02,0.8622666666666666,interpolato,10,
P003,2024-05-07,0.8621833333333333,interpolato,5,
P003,2024-05-12,0.8621,osservato,0,0.8621
P003,2024-05-17,0.8382,osservato,0,0.8382
P003,2024-05-22,0.7602,osservato,0,0.7602
P003,2024-05-27,0.6995,osservato,0,0.6995
P003,2024-06-01,0.6525,osservato,0,0.6525
P003,2024-06-06,0.3905,osservato,0,0.3905
P003,2024-06-11,0.2635,osservato,0,0.2635
P003,2024-06-16,0.2447,osservato,0,0.2447
P003,2024-06-21,0.2252,interpolato,5,
P003,2024-06-26,0.2057,interpolato,10,
P003,2024-07-01,0.18619999999999998,interpolato,5,
P003,2024-07-06,0.1667,osservato,0,0.1667
P003,2024-07-11,0.1494,osservato,0,0.1494
P003,2024-07-26,0.1676,osservato,0,0.1676
P003,2024-07-31,0.1578,osservato,0,0.1578
P003,2024-08-05,0.2169,osservato,0,0.2169
P003,2024-08-10,0.1784,osservato,0,0.1784
P003,2024-08-15,0.2047,osservato,0,0.2047
P003,2024-08-20,0.23025,interpolato,5,
P003,2024-08-25,0.2558,osservato,0,0.2558
